productId,userId,reviewHelpfulness,reviewRatings,reviewDates,reviewTitles,reviewTexts
B0016LSKMW,"['AKCIP8QNJNYKL', 'A6D98K8ZSIUV1']",2.0,"['5.0', '5.0']","['2009-03-21 00:00:00', '2009-12-01 00:00:00']","['Delicious Fish and Veggie Sauce', 'Delectable!']","['Food & Wine Magazine Lemon Dill Mustard Sauce Marinage<br />This is the best sauce to pour over salmon or broccoli.<br />If you do not like either dish, pour this sauce over<br />the dish and you will love it. I recommend it highly.', ""For a quick and truly different experience, cut up red potatoes into bite-sized pieces; season lightly with salt, pepper, garlic and onion powders (all optional); microwave till tender; serve with a generous topping of Food & Wine Magazine Lemon Mustard Dill Sauce. This is a tasty, piquant sauce/marinade exactly like the Lemon Dill Sauce Trader Joe's formerly sold under their own label. It's also excellent with broccoli, carrots, Dover sole, and schrod.  Yummy!""]"
B00168ABLI,"['A7CTHOGW7JHDU', 'A8H01MNZNMKT8']",2.0,"['5.0', '5.0']","['2009-12-02 00:00:00', '2009-11-19 00:00:00']","['family tradition', 'Thanksgiving Staple']","['I was raised in rural  Berks County, PA and Cope\'s Corn was a part of our Thanksgiving and Christmas tradition as long as I can remember.<br />It is a tradition my daughters and I continue today. Always a surprising culinary success, we have spread the nutty taste of Cope\'s Corn to IL, MT, MA, VT, VA, NC and as far away as Alaska. Last fall a New York Times food section mention of the delights of Cope\'s Corn brought a smile to my face.<br />Healthy and easy to make, it is a treasure from America\'s past <a href=""http', ""Having grown up in Pennsylvania, I can remember this on the table every Thanksgiving.  I still carry on that tradition with my own kids.  I am surprised that more people haven't caught on to this product.  It is the best corn you will ever eat.  Thanks for carrying this!!!""]"
B000N425II,['ALFJM6UUUJKH9'],1.0,['5.0'],['2009-04-07 00:00:00'],['naturally sweet'],"[""This green tea is the best! The mint is not too strong, and there is licorice root added.  You don't taste it, but it adds a natural sweetness.""]"
B001P05K8Q,"['A3R1FMSOF1SBNE', 'A32A9YXUECQNF2', 'A2R1Q9N1CS7TRW', 'AU2FKLP72MVOD', 'A16SEHW5NLHBZT', 'A2PSTYG4AB7YHK', 'A2A9PDMJNATXSV', 'A3MPFS7KSYMUSJ', 'A7AW6XQHCB9KB', 'A2619WHGAH12HJ', 'A168QXNU2SKFJU', 'A2ZEQ00MBTCMQZ', 'A205PA8RUDNOQJ', 'A1A8GHRWHEKEZJ', 'A293UGNRF4AK5Q', 'AH23DK8X53BRG', 'AEMFW36PS6ON5', 'AQGR3G7KCGHE3', 'A17F6D1306YBS4', 'A3FYOR82K2M0JM', 'A2A9PDMJNATXSV', 'A3FJFCAEF7Q1W4', 'A15SEQGWNHGEAR']",1.9166666666666665,"['4.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '2.0', '5.0']","['2009-10-24 00:00:00', '2009-10-18 00:00:00', '2009-10-14 00:00:00', '2009-10-11 00:00:00', '2009-09-15 00:00:00', '2009-08-24 00:00:00', '2009-08-07 00:00:00', '2009-08-06 00:00:00', '2009-07-05 00:00:00', '2009-07-01 00:00:00', '2009-07-01 00:00:00', '2009-06-22 00:00:00', '2009-06-01 00:00:00', '2009-06-01 00:00:00', '2009-05-10 00:00:00', '2009-03-20 00:00:00', '2009-03-11 00:00:00', '2009-03-07 00:00:00', '2009-02-22 00:00:00', '2009-01-11 00:00:00', '2009-11-03 00:00:00', '2009-10-28 00:00:00', '2009-10-27 00:00:00']","['Tooth treat', 'pleased with these', 'GREAT PRICE', 'Beats brushing a dogs teeth', 'Just what the dog ordered', 'Great value compared to purchasing from Vet', 'CET HEXtra Premiums Dog Chews', 'Really works to reduce tartar', 'Great company to deal with in all regards', 'Danimals aplenty', 'our vet recommended these', ""toss your dog's toothbrush"", 'Excellent Product', 'Truly great chew treat, teeth-cleaner', 'Great Product !', 'Perfect Treat', 'excellent product', ""Don't run out!!"", 'Dogs love this chew!!', 'Cuz Loves Them - And they really work!!!', ""CET's"", 'Just messy coated rawhide - would not buy again.', 'Clean Teeth and Great Treat At The Same Time']","['My Golden Retriever loves these strips. One a day has done wonders keeping his teeth white.', ""our vet dentist recommended these as part of a daily routine to help manage one of our dogs dental problem and mean we can spread out his frequently dental cleanings a little more.  He also said they are softer and won't break teeth.  I have 2 labs and they love these.  I don't let them eat them on carpet as I think they would stain.  So far they have really helped."", 'I paid twice this with my Vet great price and my  dogs love them', 'I treat my dogs to one of these large CET Hextra chews daily. They love them and at two years (today remarkably) their teeth are as white as when babies. I have used these for about 18 months and buy them a dozen bags at a time - usually from Amazon. I get the XC-Large 30 count and expect to pay about 16 buck.<br /><br />Make your dog happy and treat him to a white smile.<br />Troy', 'Our vet suggested these chews to help our dog\'s teeth and my dog prefers them to any other rawhide chew. OK prefer is not the best word, more like she\'s addicted and must have one to ""brush her teeth"" every night. The product is excellent, her teeth look fabulous, and she\'s happy. I\'m happy because the cost through Amazon is nearly half of what I\'d pay at the vet\'s office, even with the cost of shipping thrown in. I most definitely recommend this product.', 'My 5-year old lab mix gets one of the X-Large chews every evening, and he loves them.  I\'ve never had to have his teeth cleaned because the chews, combined with a little brushing every now and then, really work well at keeping build-up off of his teeth.  A bit of a warning. . .don\'t let the dog have one of these when you\'re not around.  More than once my dog has tried to swallow the last ""little"" piece which gets stuck in his throat and has to be removed.', 'The product is excellent, highly recommended by the vet, easier digestion for the dog.  Safer than rawhide and will not break teeth like a bovine knuckle.', 'I was skeptical about how to get rid of tartar on my 4 year old golden retriever.  First he loves the treat and after giving it to him for 4 weeks, probably every other day or so, I have noticed significant reduction in the tartar build up he had.', 'In checking prices online for the CET HEXtra Premium Chews for our Rottie, I was fortunate to find this company.  They were professional, informative, and prompt in their shipment schedule.  I will definitely place future orders for our dog\'s favorite dental chews through them. /s/ ""Baby\'s"" Mom', ""These Cet Hextra Premium chews are the best thing to come along since toothbrushes for K-9s.<br /><br />I have 8 Australian Shepherds and brushing their teeth regularly does NOT happen around here.  We have over 100 other animals and its too bad we can't give them to ALL.<br /><br />When you open the package, they smell good enough for ME to chew on and all the dogs get them regularly.  Its their after-dinner minty toothbrush.  My dogs range from 14 months to 16 yrs and they keep the teeth clean and pretty much plaque free which cuts down on the dental visits.  Needless to say I must buy the Large to Extra large 30 pack which can get pricy if I go through my Veterinarian therefore I shop on line for the best deal."", 'We have a dog with tartar problems and these were recommended by our vet.  Shipping and transaction went well.', ""o.k., I never tried brushing my dog's teeth - he doesn't even like having his coat brushed out.  But when the vet looks in his mouth, he assumes I'm brushing the dog's teeth because these chews keep his teeth so clean.  And he loves them!"", 'My two chocolate labs just LOVE these premium chews. Their teeth are incredibly clean, according to their vet, and she believes it\'s because they get their CET ""chewies"" every day. I won\'t give my puppies anything but the CET premium chews!', ""I've tried lots of treats, chews and teeth-cleaning products, but this is the best! My dogs love it. I have one large dog, one small one, and I cut the large pieces in half for the little guy. I wish this was around when they were young, it truly cleans their teeth well and would've prevented my big one's cavities! The brown coating will leave yellowish stains on your rugs, get your dog to keep it in a special spot while they chew, though. Even when mine sneak it onto the light carpet, I'm more than glad to clean up after, it's easy (Dawn and OxyClean!), and to keep cavities away with a chew that's so safe and digestible and they enjoy so much, it's worth it. Lasts long, too!"", 'This product was delivered on time as promised. My dog loves them.  His teeth are beautiful.', 'I have two beautiful large rescue dogs, Heidi Sue, two and Loosey Bell, 13 that love the Chews.  All I have to do is say chew-chew and the jumping and barking starts. Heidi finishes hers first and starts barking at Loosey to try to steal her chew.  It is quite a show and amazing such a treat can cause so much fun.  It is such a great product and is recommended by my vet. I only wish the price was lower as it is expensive and not always in my budget. I am glad that Amazon offers several places to buy the treats so I can compare prices. Thank you', ""This is an excellent alternative to rawhide and they help to clean your dog's teeth, also."", 'My dogs love them!!!!  I dare not run out!!  Great for their teeth and oral hygiene!!!!  Comes in all sizes for every dog!!!  I have been buying them for years.', 'great chews. Dogs love the flavor so they keep on CHEWING. we have 3 shelties and they love the taste. they usually snub other chews. The chews also keep the tartar on their teeth to a minimum. not your typical chew. worth the cost. will save you on having your dogs teeth professionally cleaned.', ""Our Vet first suggested trying them to improve Cuz's breath....to say his breath was bad was being kind.<br /><br />But since trying his first bag of chews....it was discovered that he really loves them and believe it or not his breath is greatly improved!!!!<br /><br />Now I order them in bulk..... Got run....got to order some more!<br /><br />Nick Hopkins"", 'Excellent product for their teeth, get it online at half the price of the vet.', 'I purchased based on reviews here and elsewhere about all the wonderful things these chews accomplished on dogs teeth and the price per unit was so much less than the ""Greenies"" I have been using. Upon receipt I immediately noticed that these are just large rawhide strips with a coating on them. They are not even particularly thick rawhide. Rawhide in any form is very dangerous and you must monitor your dog very closely when they are chewing on these. My Great Dane is not a ""swallow whole"" kind of eater - he tries to chew up even the tiniest training treats before swallowing them, BUT with rawhide strips like these he will chew on the whole piece until it eventually becomes soft, then swallow it. Whole. Then choke it back up, chew some more and swallow it whole again. Repeat until it goes down and stays down. This is not healthy and not very safe and I always have to be poised to remove the offending chunk of soft wet rawhide from his throat as he gags it up. He does love these chews but I have not seen any wonderful changes in his teeth so far with 2 weeks of daily use so it will not be worth the trouble or risk of choking for me to buy more once this bag is gone. I now wish I had gotten the smaller quantity bag so I could be done with these sooner!<br />Edited to add that I finally finished the whole bag and still didnt see any big changes to his teeth or gums. Also, the coating comes off on his white legs and my carpet and they make his breath smell weird (not fresh, kind of medicine like). I will never buy these again.', 'My two Golden Retrievers have been devouring the CET HEXtra Premium Chews for two years.  These chews have cut down the number of dental cleanings and they just love the chews.  I am really happy with the results.']"
B00112K2MC,"['A37U7OXQHNNUAH', 'A1KOF0IYOUUHOE', 'A17NI7IRRZA4WS', 'A3P4PNBTGP1ZA', 'AWE81F8IREO4K', 'A1EF5EJCGEXUX', 'A1RJE1F5M9CB0O', 'AWV6207BCLF0Q', 'A2PQ1PHPN8LZBZ']",7.25,"['5.0', '5.0', '3.0', '4.0', '5.0', '5.0', '5.0', '4.0', '3.0']","['2009-01-04 00:00:00', '2009-04-13 00:00:00', '2009-12-26 00:00:00', '2009-11-10 00:00:00', '2009-10-30 00:00:00', '2009-05-16 00:00:00', '2009-03-04 00:00:00', '2009-03-27 00:00:00', '2009-07-06 00:00:00']","['Tastes like ovaltine!!!', 'Taste great my 3 year old loves it', ""I like it but my kids don't"", 'wish the kids would drink it', 'Love this stuff!', 'GREAT product', 'I love this stuff!', 'Kids love it!', 'Average so so']","['Things I love about this product', 'When my daughter was one she had really bad ear infections. The doctor wanted me to take her to get tubes but i refused, put her on greens when she was one and a half and has not gotten sick since. Best thing ever. Amazon has the best price to , my health food store sells them for $[...].', ""I think it tastes great but my kids don't like the way it looks or tastes.  I'll drink it and use it in smoothies for myself, happily."", ""This product is great!  When mixed with milk it becomes a slightly less sweet chocolate milk.  It is hardly gritty like some other superfoods may be and you even get a hint of the berry flavor.  Unfortunately, my kids who are both over 10, will not drink it.  They take a few  sips but never want to finish it.  I've even added additional chocolate syrup but they don't care for it.  It reminds me of Ovaltine, which, when I was a kid, I didn't like as much as Quick...  great product - every kid is different so you will just have to try it and see.  Know that if the kids don't like it, an adult surely would."", 'My toddler rarely eats vegetables so giving him this mixed in his milk makes us both feel better!  I love that the chocolate is decaffeinated and that there is only one gram of sugar per serving compared to ten or twenty grams per serving in some other chocolate milk mixes.', ""I have been using this protein mix for several years even though I'm not a kid anymore (just at heart!) I love the taste - the list of ingredients is amazing and you will NOT find a better price anywhere than Amazon"", ""I never would have tried this product if they weren't sampling it at Whole Foods.  I have been hooked ever since.  Even though it is made for kids, I drink it every day with chocolate soy milk.  It gives me something sweet while providing vital nutrients.  Love it!"", 'My children enjoyed drinking this.  It was a simple no fuss way to incorporate veggies into their diet.', 'I had very high expectation with this product, but the first cup I gave my son, he got sick with the taste and then developed aversion towards all chocolate products. I am consuming this product for the family now.']"
B000HDOPJW,"['A2P6J47LTJXFLI', 'A11ED8O95W2103']",2.0,"['5.0', '5.0']","['2009-11-01 00:00:00', '2009-11-17 00:00:00']","['Among the best if not the best!', 'Well, now I know where the term ""packed like sardines"" comes from.']","[""After my brother, a film animator formerly with the Walt Disney Company, made a TV commercial for Season Brand Sardines I decided to try the product and have been a lover of the tiny (Brisling) variety since then.  This is now more than 20 years ago.  They are packed in various sauces and oils but my favorite is pure olive oil and lightly smoked, wild caught from the cold waters off Scotland.  I cannot imagine doing better than that.  Most sardine lovers whether they eat them for health (they contain over 2,500mg of Omega 3 fatty acids) or just as a wonderful gourmet food love the tiny ones.  The taste is nut-like and delicious.  I like them best in a sandwich of toasted, seeded Jewish rye with Romaine lettuce.  There's nothing else needed."", ""So, my favorite sardine supplier stopped for a while and I decided to try some other brands and configurations.  These are among the most expensive, but they were a pleasant surprise.  I understand why so many sardine eaters just get these little ones.  There was eighteen of the little fish in the can I just ate!<br /><br />I suppose the best I can do to describe the taste comparison with the big ones I'm more accustomed to is that the big ones have a sort of tuna-ish taste whereas these tend to taste a bit more like clams or oysters.  The smell is fishy as ever, but the taste is more mild.  Quite nice actually.""]"
B000SATIZA,"['A2DW8UMJ4BD8DB', 'A3K1XQKO0NG17M', 'A3FHL8W0P79U4I', 'A3NQXZMUB1P5YM', 'A2UGX6YTRYHTYD', 'AIP28SJISI3BS', 'A3UUTDX2WNVUS3', 'A2HVMYUNNHFP9J', 'A2WTC3FP4SJLXZ', 'A1BNUT9VT3MWX', 'AIUOZ5HUAV5ZB', 'A221RZ6GDW7GOU', 'A170TMX43WWB7U', 'AYKVVLWDLKG8O', 'AFPUPN1Z5PCAP']",11.64010989010989,"['5.0', '5.0', '4.0', '5.0', '5.0', '5.0', '5.0', '5.0', '5.0', '1.0', '5.0', '5.0', '5.0', '5.0', '5.0']","['2009-08-12 00:00:00', '2009-12-07 00:00:00', '2009-11-17 00:00:00', '2009-11-19 00:00:00', '2009-03-25 00:00:00', '2009-11-03 00:00:00', '2009-10-10 00:00:00', '2009-05-17 00:00:00', '2009-09-01 00:00:00', '2009-10-12 00:00:00', '2009-10-17 00:00:00', '2009-07-03 00:00:00', '2009-09-01 00:00:00', '2009-06-10 00:00:00', '2009-04-20 00:00:00']","['Nice tangy tea', 'The Greatest Tea Ever!', ""Davidson's Hibiscus Tea in bulk"", ""organic hibiscus tea from Davidson's teas"", 'Refreshing and delicious', 'better than most', ""Davidson's Tea Bulk, Herb Pure Org Hibiscus"", 'Trial period for reducing blood pressure. .', 'Delicious way to get your vitamin C', '2nd time ordering this item, 1st time much better product', 'Delicious!', 'DELICIOUS', 'wonderful', 'LOVE THIS TEA', 'good tea']","['After brewing the tea, I chilled it and served it as an iced-tea. Good for a hot summer afternoon.', ""Tastes good. Smells good. Great color. No coffeine. Natural - no additives at all.<br />The best tea ever. The only tea I ever need.<br />At least, that's how I feel after I've been using the tea for a few weeks.<br />Love it! What else can I say?<br />Also, I like the packaging. It is pure and simple - no colors, no fancy designs, no long description(s) of how good the tea is. It simply is.<br />I like that the tea is in bulk. I can put as much (or as little) of it as I want  into my cup.<br />Thanks to Davidson for having such a good product on the market!"", 'Great tasting tea, just wish it were in tea bags - would be much more convenient to use.', ""The Organic Hibiscus tea from Davidson's Teas is excellent.  Have really enjoyed hot or cold."", 'A friend of mine had tried hibiscus tea and said it was a great ""fruity"" tea. I bought the Davidson\'s and was pleased with the product. It is a loose tea and can be steeped for 3-5 minutes. I used roughly a teaspoon per 8oz serving. I sweeten it with agave syrup or honey. It\'s great served over ice too!', ""a great tea, much better than the whole flower hibiscus you find in mexico or spanish markets, because it's ground finer so you need to use less. one bag will last a long, long time, the tea is delicious, and new studies say hibiscus lowers blood pressure. we drink it constantly (add a cinnamon stick, a little sugar, and you're good to go)"", 'This is my initial cup of hibiscus tea and it is very warm and pleasing.  The tea comes out a beautiful red color and has an uplifting floral scent.  I like the sour bite the tea yields.  I look forward to many more cups of this wholesome organic brew.  This is pure health in a cup and I feel good drinking it.<br /><br />If you like tart herbal tea, this is the tea for you.', 'I have read that over a 6 week period that if you drink 3 to 4 cups of brewed tea with this product, a day, it has real blood pressure lowering qualities. I am testing it out. Also, I found on line a site that recommended adding 1/4 c orange juice and it does improve the flavor (less tarty).  Good quality and value', ""I got this tea to drink at my office and it's absolutelly delicious. It has a frutty, sour taste which I love, the color also beautiful. It has a high content of Vitamin C, so all I can say is that it's marvelous<br /><br />Product arrived promptly and well packed. This is hard to find in a local store so I'm very happy with the product and the seller"", ""The 1st time I ordered Hibiscus Tea it was great.  The 2nd time I have to use double the tea to get the same strength.  Where's the quality control?"", 'Excellent quality, quick service.  I\'m a very happy customer.  Everybody who has tried the hibiscus tea has been delighted.  A friend\'s 3 year old daughter calls it ""flower juice"" and likes it better than most fruit juices.<br /><br />My recipe', 'The tea is excellent top quality hibiscus.  Dont have to use as much as I thought I would have to.  1/4 cup in 2 quarts of water and steeped for 1/2-1 hour and it was lovely.', 'This tea is awesome.  I used to order it at a restaurant that has since closed down and have had a hard time finding hibiscus.  If you make it really strong it is delicious mixed with lemonade.', 'I am really enjoying this tea.  prepare a pitcher of water, drop in a handfull of the Hibiscus flowers and let it seep in the frig!', ""Good tea - fast delivery.<br /><br />Davidson's Tea Bulk, Herb Pure Org Hibiscus, 16-Ounce Bag""]"
B001EQ54M8,"['AD369TZIKXXF0', 'AEL6CQNQXONBX', 'ARB94UKTX6OVK', 'A2S6RZBC13UD7O', 'A2VV43P041FIQW']",3.5329004329004325,"['5.0', '5.0', '1.0', '5.0', '5.0']","['2009-01-25 00:00:00', '2009-10-20 00:00:00', '2009-12-25 00:00:00', '2009-02-26 00:00:00', '2009-12-05 00:00:00']","['Love It !', 'My favorite coffee, bold and full of flavor', 'only 3/4 pound bags', 'Java Jive', 'Fragrant, flavorful coffee']","['Starbucks Sumatra and Peets really are the best. No bitter taste at all. Just a fantastic cup of coffee and the price is right.', ""Sumatra has a full, syrupy body with virtually no acidity - so the coffee's intensity lingers in your mouth. The concentrated spicy, herbal notes and earthy aroma are the telltale signatures of this well-loved coffee. This is by far the best cup of coffee that I have found so far."", ""At the Starbucks online store, this coffee is $10.95/lb (approx 68 cents per ounce).  Here at Amazon with a 3-pack (should be discounted, right?), you get 3 x 12oz (36 oz) for $28.20, which is approx 78 cents per ounce.  Not to mention that anti-green waste of 3 smaller packages...it's more expensive than at the company store!!<br /><br />I think a lot of people buy these thinking they are getting 1 lb bags, which seem to be the standard.  Great coffee, not a great deal."", ""This is my fave Starbuck's coffee.  So I used a $25 gift certificate.  In these troubled times buying food instead of CD's or other crap seemed like a good adult idea. Of course I still go to the actual store to meet friends and get so buzzed on caffeine I can't concentrate.  But hey, that's the point!"", 'Purchased as a gift for frequent coffee consumers and they were pleased and satisfied with the quality of coffee, flavor and smell.']"
B001RQAVKK,['A3M174IC0VXOS2'],0.4,['5.0'],['2009-07-19 00:00:00'],['MY COMFORT FOOD'],"[""There's something very special about foods you've grown up with.  The taste reminds you of home, perhaps of childhood and happy memories.  That's Welch's Grape Jelly for me.<br /><br />  There was always a jar on hand at home and I loved to slather it over peanut butter for a sandwich.  Well, I've given up the peanut butter but the jelly is still one of my favorite comfort foods.""]"
B000G7P50M,"['A2NPHM71RIDBEQ', 'A32EOVI5A4DAK', 'A2CXLLTO1OT6S2', 'A1Z54EM24Y40LL', 'A2AOURZDWSJBAU']",1.8,"['5.0', '5.0', '5.0', '3.0', '3.0']","['2009-03-08 00:00:00', '2009-09-27 00:00:00', '2009-08-03 00:00:00', '2009-08-03 00:00:00', '2009-03-31 00:00:00']","['Try it!', 'Good snack', 'Very happy with this purchase', 'Love the taste, but they break off your teeth!', ""Don't order too many!""]","[""This snack is scrumptious beyond words!!! But it deserves words,so here I am reviewing it. All the different flavors of Snyder's of Hanover Pretzel Bits are good, but this one, the Honey Mustard and Onion flavor is my favorite--and it's one that you should definitely try at least once in your life if you haven't before.<br /><br />These pretzel bits are, after probably healthier than potato chips--the only remotely negative about it, is that they're so tasty it's hard to stop eating them! I find it's good to divide the 10 oz. snack into zip loc bags--otherwise, the whole bag might as well be one serving.<br /><br />Make sure you try out these pretzel bits!!"", ""I liked these pretzels, but some may say that they do not have enough flavor. My roommate says that they just taste like pretzels.<br />I like that the taste is not overwhelming, but I guess it's not for people that like snacks with really strong flavors (like Doritos)."", 'This seller i highly recommed. Have purchased from them twice now and each time they arrive in great condition and are super fresh. Good buy..great product.', 'That said, they are the best tasting things around so if you love a hard, cruchy pretzel, this is your brand!  They just taste superb but they really play havoc on my teeth so I really cannot eat them.  Or, just soak them in a glass of Coke like the children do and well, you get two treats in one!  Highly recommend!', ""Snyder's of Hanover Pretzels are great!<br />But, when I received these they were almost out of date.<br />Since I ordered a fair size supply, most expired and were stale before we ate them.<br />Our goats and wild birds had a feast though!""]"
B001E5E0IS,"['A2JCM9AMPPL45T', 'A355OR05BBA33U']",1.0,"['3.0', '4.0']","['2009-11-06 00:00:00', '2009-09-14 00:00:00']","['Awesome product, ridiculous price.', 'Good Price']","[""I ordered the three pack bundle on August 18, 2009 and loved it. It lasted me a long time and I drink mate almost everyday. Good taste, good sized leaves for the bombilla, organic, overall awesome stuff. However, when I ordered the 3-pack it cost me $18.28 exactly, good deal. The price now wavers around $50. What's the dealeo? I'm flabbergasted.  I was looking forward to ordering again but now I'm totally going with a better price."", ""I have had better tasting organic tea, but it's not bad and very good price.""]"
B000Q2ENAA,['ANQJFHEQLUTW5'],0,['3.0'],['2009-01-11 00:00:00'],['Not a fan myself.  You might like it.'],"[""It tastes a bit too artificial for my liking - the fizziness doesn't help either.  Others may like this, but I doubt I'll finish my little tin anytime soon.  ""]"
B000RHSY6I,['A2N5WC97K1B4I2'],0,['3.0'],['2009-02-24 00:00:00'],['sweet'],"[""Product is very dry and sweet, tastes good; but doesn't taste like pineapple.  Would not purchase again.""]"
B000LRKN9A,['A2UFHATEG76AO5'],1.0,['5.0'],['2009-11-05 00:00:00'],['Delicious apricot juice *****'],"['This is the very highest quality apricot nectar.  I looked for it for a long time and was happy to find this  premier brand, sold by Parthenon Foods.  We stock up with several bottles at a time so we always have it on hand.  Hero makes excellent fruit products in general.  This is a rich and satisfying juice and one of their best.']"
B000VHJPKI,"['A1EQM5VMBPQZ76', 'A2Y28KEAOHE013', 'A1USXVZKR61OPP']",2.5833333333333335,"['5.0', '1.0', '1.0']","['2009-07-29 00:00:00', '2009-02-17 00:00:00', '2009-08-08 00:00:00']","['Tastes Great and packs a punch!', 'Chemical aftertaste', 'poor service from this company']","[""I was skeptical about Walden Farms products when I first saw them, but a co-worker raved about them so I decided to try a few. I picked up a bottle of the Thick and Spicy at my local grocery store but boy was I surprised when I tasted it. It was great! It has the rich sweet taste you expect in a BBQ sauce (thanks to Splenda) and packs quite a punch. The thick and Spicy is definetly for people who are a fan of spicey hot BBQ sauces.<br /><br />I would definetly recommend this product to anyone who is following the low carb diet or is just watching your calories.<br /><br />I don't often rate things 5 stars, but for zero calories and high on flavor and kick this deserves it."", ""Give Walden Farms credit for making a no-carb sauce. It's just a shame it doesn't taste better. Still, I do buy it on occasion and mix it with other tastier sauces to lower the over all carb content. However, the smoke taste is so overwhelming that more than a proportion of 1"", 'When I purchased this sauce to aid in my Atkins diet, it was shown CLEARLY to be a 6 pack.  The title said it, the photo had one of those little text bubbles on it that said ""6 pack"" and the shipping weight was listed at like 5 pounds or something.  TITLE AS LISTED']"
B003AK90N0,"['A2RGMRDD3H0AVF', 'A3MTL8TQ6OUA2T']",2.0,"['5.0', '3.0']","['2009-04-19 00:00:00', '2009-02-17 00:00:00']","['These are SO GOOD', 'Too expensive']","[""These are really good. They crunch like crackers, and they are so rich and delicious. I have tried some of the other flavors also, and they are all good. I don't mind that there are only 15 in a package, and I don't mind paying a little more for this quality item. They are worth it, to me. Also, these are great if you are looking for something with a salty/crunchy characteristic to replace starches like crackers. Instead of croutons, I crunched some of these up and put them in a salad. They go good with soup. When I first ordered these, I thought they'd probably be good. But they exceeded my expectations; they are great."", 'The crackers are great- all 15 of them. They taste really good. But, eat them very slow. At $5.99 a pack, plus shiping, you better enjoy every bite. There are actually 15 crackers in the pack.']"
B006N3I84I,"['A3IOR2YE23HLDZ', 'A3UCN2RGY7O6S1', 'ABUXAESDNAY17', 'APDFWFH0KQ7DP', 'AXQA8YU9YIMV4', 'A16D4QM60L8OLE']",5.46969696969697,"['3.0', '5.0', '5.0', '5.0', '5.0', '5.0']","['2009-04-14 00:00:00', '2009-01-03 00:00:00', '2009-02-20 00:00:00', '2009-04-27 00:00:00', '2009-12-09 00:00:00', '2009-04-27 00:00:00']","['Not a real winner', 'This is ""the one""', 'Great Strong Coffee', 'Excellent bold roast!', ""HUBBY'S FAVORITE"", 'this is the best coffee I have ever had and it is consistent in its taste']","['I ordered this solely on the reviews but found this very muddy and bitter. I do, however, question the freshness of the cups. Both boxes cups were ""puffed up"" They looked like they were about to explode?? Have never seen that before. I like Coffee People\'s Doughnut Shop, if that gives you an idea of my taste.', 'I have been taste-testing so many brands and roasts of k-cups to determine our favorites that I feel like a \'lab rat.\'  The Tully\'s Italian Roast immediately stood out from the rest--love at first sip! The other reviews are accurate by describing it as aromatic, smooth and flavorful, not bitter nor weak. I make my first cup of the morning by using one k-cup on the large cup setting, then I make my add\'l cups of coffee using one k-cup and a combination of both the middle and smallest cup; that way I get more coffee using one K-cup. It still holds a robust flavor but just not as heavily as the first, which is what I like to do after drinking sev\'l cups.  I use cream & sugar, so this routine works for me.  You may or may not tend to tweak your ritual the same way, but it just goes to show you that you can ""think out of the k-cup.""', ""We LOVE this coffee. It's strong but not bitter. It's full bodied and tastes excellent. We've tried many Keurig coffees and this one is among the best!"", ""This is an excellent bold roast. Perfect for a morning wake-up. I've tried many other K-cups and Tully's is my favorite. Amazon has the best pricing I've found and they ship fast. I will order this again!"", ""We have tried MANY of the different flavors of coffee but the ITALIAN ROAST is my Husband's favorite.  May cost a bit more then others but WELL WORTH THE Price.  Give it a try if you like a stronger but NOT oily coffee"", ""I've had my Keurig coffee maker for a year and a half and discovered this blend shortly after I got the machine.  It is my everyday coffee now and I cannot find anything to compare.  It is a full, dark roast.  It is similar to Starbuck's Cerona, but richer.""]"
B000LLM9GQ,['A2QWNAQVM0CQX8'],1.0,['5.0'],['2009-08-09 00:00:00'],['Prefer Chicken of the Sea'],['I like this brand and the size of the cans. Leftover tuna is not good.  I disagree with the previous comments.  I do not think it is too fishy.  I would not compare it to cat food.  I have tried other brands and dislike the over the top smell and the mushy textures.  I like Chicken of the Sea and buy it frequently.']
B001FA1MF6,['A3EBI7BWH8AXS4'],0.8333333333333334,['5.0'],['2009-03-10 00:00:00'],['Yes!  Your dog can be a vegetarian!'],"[""My Beagle has been a vegetarian for almost two years now.  We feed him this product, Pet Guard Vegetarian Feast canned and their vegetarian dry.  He has never been healthier and his coat has never been softer.  Now he can be cruelty free with us. Don't EVER let ANYONE tell you your dog can't be a vegetarian!""]"
B000633S78,['A2ZLSKI842YE3M'],1.0,['5.0'],['2009-04-03 00:00:00'],['A great milk substitute'],"[""My cat gets some every morning for breakfast.  He only gets about 4 tablespoons in a little bowl, but asks for it if I don't put it down in a timely manner.<br />It's great if your cat likes milk or cream products because it won't upset their gastrointestinal track and satisfies their craving and/or need.<br />The price is right and I always keep some on hand.""]"
